y_delay_weeks	subset	context	horizon_weeks	pathogen	n_series	mean_rmse_naive_persistence	mean_rmse_ridge_ar	mean_rmse_ridge_fusion	mean_rmse_ridge_ww_only	frac_fusion_better_than_ar	mean_delta_rmse_fusion_minus_ar
3	geo_matched_state	early_warning	3	Influenza	49	0.1609216299234782	0.4321275627623673	0.4684808394233338	0.5725471998794264	0.2448979591836734	0.036353276660966494
3	geo_matched_state	early_warning	3	RSV	49	0.1606064354701583	0.3152019584994499	0.5465969133017475	1.497628394706207	0.1020408163265306	0.23139495480229766
3	geo_matched_state	early_warning	4	COVID-19	50	0.1687208567999048	0.2934620192454905	0.3746327751525005	0.5394174006178184	0.1	0.08117075590701
3	geo_matched_state	early_warning	4	Influenza	49	0.1642068841693627	0.4531332956080893	0.4892865525358991	0.5785132659925797	0.2857142857142857	0.036153256927809796
3	geo_matched_state	early_warning	4	RSV	49	0.1621188902747728	0.3441783364361204	0.6091111261354593	1.5047180656053636	0.1020408163265306	0.26493278969933887
3	geo_matched_state	with_current_y	1	COVID-19	50	0.1576078183777315	0.2005714037424972	0.2507374430830366	0.522923231355121	0.08	0.05016603934053937
3	geo_matched_state	with_current_y	1	Influenza	49	0.1522091063955963	0.3488971556791868	0.3883234623598987	0.5652745423304362	0.1632653061224489	0.0394263066807119
3	geo_matched_state	with_current_y	1	RSV	49	0.1489698086794324	0.2291545891578993	0.3511190186534232	1.488027571709798	0.1224489795918367	0.12196442949552391
3	geo_matched_state	with_current_y	2	COVID-19	50	0.1628308155859171	0.2265457697271273	0.2840829128004711	0.5267155320741221	0.1	0.05753714307334379
3	geo_matched_state	with_current_y	2	Influenza	49	0.153107542479553	0.3869848054247841	0.4256106586667977	0.5688168624803547	0.2448979591836734	0.03862585324201362
3	geo_matched_state	with_current_y	2	RSV	49	0.1531462486419346	0.2617654646083308	0.4305272067139657	1.4924819256361217	0.1020408163265306	0.16876174210563494
3	geo_matched_state	with_current_y	3	COVID-19	50	0.1675796451073459	0.2514362096475825	0.3190322746348239	0.5334604695655706	0.08	0.06759606498724141
3	geo_matched_state	with_current_y	3	Influenza	49	0.1582178006739827	0.418920670696643	0.4556750257943536	0.5725471998794264	0.2857142857142857	0.03675435509771058
3	geo_matched_state	with_current_y	3	RSV	49	0.1583815314523689	0.2930364572154292	0.5036028750543247	1.497628394706207	0.1020408163265306	0.21056641783889546
3	geo_matched_state	with_current_y	4	COVID-19	50	0.1669157658671981	0.2736112741684341	0.3521425531088075	0.5394174006178184	0.08	0.07853127894037337
3	geo_matched_state	with_current_y	4	Influenza	49	0.1609216299234782	0.4442196948283829	0.4813230268708757	0.5785132659925797	0.2857142857142857	0.037103332042492776
3	geo_matched_state	with_current_y	4	RSV	49	0.1606064354701583	0.3235219590052923	0.5707511980577529	1.5047180656053636	0.1020408163265306	0.24722923905246058
4	geo_matched_state	early_warning	1	COVID-19	50	0.1675796451073459	0.2490233172554752	0.3075449859001601	0.522923231355121	0.12	0.058521668644684915
4	geo_matched_state	early_warning	1	Influenza	49	0.1582178006739827	0.3980328100859535	0.4393520013424283	0.5652745423304362	0.2448979591836734	0.04131919125647482
4	geo_matched_state	early_warning	1	RSV	49	0.1583815314523689	0.2796840781890218	0.4617506750789135	1.488027571709798	0.1020408163265306	0.18206659688989169
4	geo_matched_state	early_warning	2	COVID-19	50	0.1669157658671981	0.2714367823509536	0.3364156161382484	0.5267155320741221	0.16	0.0649788337872948
4	geo_matched_state	early_warning	2	Influenza	49	0.1609216299234782	0.4229187175104705	0.461545937766199	0.5688168624803547	0.2448979591836734	0.03862722025572851
4	geo_matched_state	early_warning	2	RSV	49	0.1606064354701583	0.309887327089585	0.5271740881016992	1.4924819256361217	0.1224489795918367	0.2172867610121142
4	geo_matched_state	early_warning	3	COVID-19	50	0.1687208567999048	0.292553186006401	0.3668221950475127	0.5334604695655706	0.12	0.07426900904111167
4	geo_matched_state	early_warning	3	Influenza	49	0.1642068841693627	0.4432380688665809	0.4780892878502288	0.5725471998794264	0.2857142857142857	0.0348512189836479
4	geo_matched_state	early_warning	3	RSV	49	0.1621188902747728	0.3388606291303211	0.5885239813918397	1.497628394706207	0.1020408163265306	0.2496633522615186
