subset	context	geo_level	geo_id	pathogen	horizon_weeks	model_id	n_weeks	dir_acc_nonzero	peak_week_index_true	peak_week_index_pred	peak_timing_abs_error_weeks
geo_matched_state	with_current_y	state	MS	RSV	1	ridge_ar	52	0.43902439024390244	0	30	30.0
geo_matched_state	with_current_y	state	MS	RSV	1	ridge_fusion	52	0.3902439024390244	0	33	33.0
geo_matched_state	with_current_y	state	NC	RSV	1	ridge_ar	52	0.2692307692307692	17	28	11.0
geo_matched_state	with_current_y	state	NC	RSV	1	ridge_fusion	52	0.2692307692307692	17	31	14.0
geo_matched_state	with_current_y	state	NE	RSV	1	ridge_ar	52	0.3448275862068966	25	28	3.0
geo_matched_state	with_current_y	state	NE	RSV	1	ridge_fusion	52	0.5172413793103449	25	28	3.0
geo_matched_state	with_current_y	state	NH	RSV	1	ridge_ar	52	0.0	0	14	14.0
geo_matched_state	with_current_y	state	NH	RSV	1	ridge_fusion	52	0.08333333333333333	0	14	14.0
geo_matched_state	with_current_y	state	NJ	RSV	1	ridge_ar	52	0.2857142857142857	17	30	13.0
geo_matched_state	with_current_y	state	NJ	RSV	1	ridge_fusion	52	0.34285714285714286	17	31	14.0
geo_matched_state	with_current_y	state	NM	RSV	1	ridge_ar	52	0.5294117647058824	38	33	5.0
geo_matched_state	with_current_y	state	NM	RSV	1	ridge_fusion	52	0.5294117647058824	38	33	5.0
geo_matched_state	with_current_y	state	NV	RSV	1	ridge_ar	52	0.21052631578947367	17	24	7.0
geo_matched_state	with_current_y	state	NV	RSV	1	ridge_fusion	52	0.3684210526315789	17	35	18.0
geo_matched_state	with_current_y	state	NY	RSV	1	ridge_ar	52	0.3170731707317073	17	28	11.0
geo_matched_state	with_current_y	state	NY	RSV	1	ridge_fusion	52	0.4146341463414634	17	32	15.0
geo_matched_state	with_current_y	state	OH	RSV	1	ridge_ar	52	0.28205128205128205	18	23	5.0
geo_matched_state	with_current_y	state	OH	RSV	1	ridge_fusion	52	0.28205128205128205	18	20	2.0
geo_matched_state	with_current_y	state	OK	RSV	1	ridge_ar	52	0.34146341463414637	7	33	26.0
geo_matched_state	with_current_y	state	OK	RSV	1	ridge_fusion	52	0.36585365853658536	7	33	26.0
geo_matched_state	with_current_y	state	OR	RSV	1	ridge_ar	52	0.4074074074074074	26	28	2.0
geo_matched_state	with_current_y	state	OR	RSV	1	ridge_fusion	52	0.5185185185185185	26	28	2.0
geo_matched_state	with_current_y	state	PA	RSV	1	ridge_ar	52	0.3541666666666667	18	33	15.0
geo_matched_state	with_current_y	state	PA	RSV	1	ridge_fusion	52	0.3125	18	33	15.0
geo_matched_state	with_current_y	state	RI	RSV	1	ridge_ar	52	0.3333333333333333	18	39	21.0
geo_matched_state	with_current_y	state	RI	RSV	1	ridge_fusion	52	0.4444444444444444	18	39	21.0
geo_matched_state	with_current_y	state	SC	RSV	1	ridge_ar	52	0.26666666666666666	17	32	15.0
geo_matched_state	with_current_y	state	SC	RSV	1	ridge_fusion	52	0.26666666666666666	17	32	15.0
geo_matched_state	with_current_y	state	SD	RSV	1	ridge_ar	52	0.3157894736842105	17	23	6.0
geo_matched_state	with_current_y	state	SD	RSV	1	ridge_fusion	52	0.3157894736842105	17	37	20.0
geo_matched_state	with_current_y	state	TN	RSV	1	ridge_ar	52	0.3333333333333333	39	28	11.0
geo_matched_state	with_current_y	state	TN	RSV	1	ridge_fusion	52	0.5333333333333333	39	34	5.0
geo_matched_state	with_current_y	state	TX	RSV	1	ridge_ar	52	0.43478260869565216	1	32	31.0
geo_matched_state	with_current_y	state	TX	RSV	1	ridge_fusion	52	0.4782608695652174	1	31	30.0
geo_matched_state	with_current_y	state	UT	RSV	1	ridge_ar	52	0.6153846153846154	0	22	22.0
geo_matched_state	with_current_y	state	UT	RSV	1	ridge_fusion	52	0.5384615384615384	0	38	38.0
geo_matched_state	with_current_y	state	VA	RSV	1	ridge_ar	52	0.40625	25	30	5.0
geo_matched_state	with_current_y	state	VA	RSV	1	ridge_fusion	52	0.375	25	30	5.0
geo_matched_state	with_current_y	state	VT	RSV	1	ridge_ar	52	0.38461538461538464	0	30	30.0
geo_matched_state	with_current_y	state	VT	RSV	1	ridge_fusion	52	0.46153846153846156	0	35	35.0
geo_matched_state	with_current_y	state	WA	RSV	1	ridge_ar	52	0.25	17	51	34.0
geo_matched_state	with_current_y	state	WA	RSV	1	ridge_fusion	52	0.5	17	7	10.0
geo_matched_state	with_current_y	state	WI	RSV	1	ridge_ar	52	0.3333333333333333	43	30	13.0
geo_matched_state	with_current_y	state	WI	RSV	1	ridge_fusion	52	0.3333333333333333	43	30	13.0
geo_matched_state	with_current_y	state	WV	RSV	1	ridge_ar	52	0.375	32	34	2.0
geo_matched_state	with_current_y	state	WV	RSV	1	ridge_fusion	52	0.375	32	34	2.0
geo_matched_state	with_current_y	state	WY	RSV	1	ridge_ar	52	0.3902439024390244	22	23	1.0
geo_matched_state	with_current_y	state	WY	RSV	1	ridge_fusion	52	0.34146341463414637	22	23	1.0
