context	geo_id	pathogen	horizon_weeks	test_weeks	rmse_ar	rmse_fusion	delta_rmse_fusion_minus_ar	fusion_better_than_ar	n_weeks	median_samples_per_week	mean_samples_per_week	p10_samples	p90_samples	median_population_coverage	mean_population_coverage	coverage_tertile_median_population_coverage	coverage_tertile_median_samples
early_warning	AZ	Influenza	1	52	0.3143902663248333	0.3159162612927256	0.0015259949678922968	0	129	52.0	41.651162790697676	8.0	62.0	0.4920196106758273	0.3642477248434472	high	high
early_warning	AZ	RSV	1	52	0.0721053977511751	0.0764120677076668	0.004306669956491704	0	129	52.0	41.65891472868217	8.0	62.0	0.4920196106758273	0.3642477248434472	high	high
early_warning	CA	COVID-19	1	52	0.035138480298394	0.0411162443341628	0.005977764035768801	0	170	271.0	276.8235294117647	245.0	316.0	0.8039182661647277	0.7993423969230625	high	high
early_warning	CA	Influenza	1	52	0.0353425549124069	0.0502539429692674	0.0149113880568605	0	170	257.0	254.46470588235294	204.0	301.1	0.7911727346928761	0.7699244907444894	high	high
early_warning	CA	RSV	1	52	0.0306804626298328	0.1379920240444256	0.10731156141459279	0	170	262.0	259.74117647058824	236.3	303.0	0.7951325180095378	0.7679990960844603	high	high
early_warning	CO	COVID-19	1	52	0.0937001130941664	0.1050953909606614	0.011395277866494996	0	170	48.0	73.50588235294117	41.0	124.1	0.3956435044997696	0.41797962682339906	high	high
early_warning	CO	Influenza	1	52	0.0940083626426802	0.1131585893078852	0.019150226665204995	0	170	39.0	31.75294117647059	6.0	46.0	0.36641270010229965	0.28046947690580104	high	high
early_warning	CO	RSV	1	52	0.076433641046883	0.1020990086504602	0.02566536760357721	0	169	26.0	25.59171597633136	6.0	46.0	0.3625770168788485	0.2121411528260823	high	mid
early_warning	CT	COVID-19	1	52	0.0242781301922142	0.0321530970319697	0.007874966839755502	0	170	24.0	23.658823529411766	15.0	30.099999999999994	0.1493645482366158	0.15685086248460556	mid	mid
early_warning	CT	Influenza	1	52	0.0875575993733304	0.0883325435699909	0.000774944196660507	0	127	11.0	14.118110236220472	4.600000000000001	30.0	0.0587428693770299	0.09349737516153042	low	low
early_warning	CT	RSV	1	52	0.0554624119416127	0.0916406721758458	0.0361782602342331	0	128	11.0	14.140625	5.0	30.0	0.0587428693770299	0.0936722222022961	low	low
early_warning	DC	COVID-19	1	52	0.1615352146600401	0.1574875275210245	-0.004047687139015599	1	165	2.0	4.345454545454546	1.0	15.0	2.348472172072556	2.694609224460654	high	low
early_warning	DC	Influenza	1	52	0.3022598505366131	0.370769332278604	0.0685094817419909	0	120	2.0	2.1416666666666666	1.0	3.0	2.348472172072556	2.4970574622214	high	low
early_warning	DC	RSV	1	52	0.1463630235716261	0.2809669636071112	0.13460394003548512	0	120	2.0	2.175	1.0	3.0	2.348472172072556	2.4970574622214	high	low
early_warning	DE	COVID-19	1	52	0.0506805991628512	0.0680581786678513	0.0173775795050001	0	170	19.0	18.123529411764707	16.0	19.0	0.7493162395673287	0.7475114841395978	high	mid
early_warning	DE	Influenza	1	52	0.0513196877294804	0.0566467490256227	0.005327061296142299	0	165	19.0	16.55757575757576	5.800000000000015	19.0	0.7493162395673287	0.6745362656313693	high	mid
early_warning	DE	RSV	1	52	0.0500126281325333	0.0498786516256589	-0.00013397650687439755	1	165	18.0	12.763636363636364	3.0	19.0	0.7493162395673287	0.4906394354803124	high	mid
early_warning	FL	COVID-19	1	52	0.0481325742220813	0.0543771783213322	0.0062446040992509	0	170	63.5	64.98823529411764	50.0	84.0	0.1833093051919834	0.18988133199326218	mid	high
